timestamp,episode,step,reward,score,epsilon
"2019-08-13 11:09:32,484",190,56896,47.1,142,0.042970
"2019-08-13 11:09:55,225",191,57693,74.1,227,0.042173
"2019-08-13 11:10:07,907",192,58139,41.7,121,0.041726
"2019-08-13 11:10:22,434",193,58641,46.7,140,0.041224
"2019-08-13 11:10:27,152",194,58809,15.5,43,0.041055
"2019-08-13 11:10:41,164",195,59299,44.9,134,0.040564
"2019-08-13 11:10:53,842",196,59744,41.4,121,0.040119
"2019-08-13 11:11:01,660",197,60020,25.1,73,0.039842
"2019-08-13 11:11:06,480",198,60191,15.5,44,0.039670
"2019-08-13 11:11:16,450",199,60542,32.3,94,0.039319
"2019-08-13 11:11:22,449",200,60755,19.5,55,0.039105
"2019-08-13 11:11:29,219",201,60991,21.4,62,0.038868
"2019-08-13 11:11:33,871",202,61158,15.5,42,0.038700
"2019-08-13 11:11:51,936",203,61800,60.2,177,0.038058
"2019-08-13 11:12:13,255",204,62554,70.6,212,0.037304
"2019-08-13 11:12:17,959",205,62724,15.9,43,0.037133
"2019-08-13 11:12:37,704",206,63417,64.6,195,0.036440
"2019-08-13 11:12:46,168",207,63719,28.2,79,0.036137
"2019-08-13 11:13:05,179",208,64397,64.2,187,0.035459
"2019-08-13 11:13:13,817",209,64700,27.6,81,0.035155
"2019-08-13 11:13:21,186",210,64961,24.0,68,0.034893
"2019-08-13 11:13:26,933",211,65161,18.2,53,0.034692
"2019-08-13 11:13:40,452",212,65635,43.6,129,0.034218
"2019-08-13 11:13:48,540",213,65920,26.1,75,0.033932
"2019-08-13 11:13:57,051",214,66219,27.4,79,0.033632
"2019-08-13 11:14:03,212",215,66439,20.4,57,0.033412
"2019-08-13 11:14:10,911",216,66708,24.8,71,0.033142
"2019-08-13 11:14:17,927",217,66955,22.5,65,0.032894
"2019-08-13 11:14:38,190",218,67678,68.5,200,0.032171
"2019-08-13 11:14:52,493",219,68185,47.1,137,0.031663
"2019-08-13 11:15:00,642",220,68460,24.9,76,0.031388
"2019-08-13 11:15:14,729",221,68954,45.9,135,0.030893
"2019-08-13 11:15:42,192",222,69918,90.0,281,0.029929
"2019-08-13 11:15:49,730",223,70186,25.2,70,0.029660
"2019-08-13 11:15:56,524",224,70427,22.2,63,0.029419
"2019-08-13 11:16:27,840",225,71535,104.8,325,0.028311
"2019-08-13 11:16:42,072",226,72032,46.2,136,0.027813
"2019-08-13 11:17:06,524",227,72893,80.7,246,0.026952
"2019-08-13 11:17:21,064",228,73407,48.2,140,0.026438
"2019-08-13 11:17:34,085",229,73868,43.0,124,0.025976
"2019-08-13 11:17:44,949",230,74253,35.9,102,0.025590
"2019-08-13 11:17:50,707",231,74455,18.5,53,0.025388
"2019-08-13 11:17:56,351",232,74653,18.2,52,0.025189
"2019-08-13 11:18:02,471",233,74871,20.3,56,0.024970
"2019-08-13 11:18:13,490",234,75258,35.8,104,0.024582
"2019-08-13 11:18:33,385",235,75962,66.0,196,0.023878
"2019-08-13 11:18:46,536",236,76422,43.1,126,0.023418
"2019-08-13 11:19:05,074",237,77079,62.5,182,0.022760
"2019-08-13 11:19:26,250",238,77818,69.1,210,0.022021
"2019-08-13 11:19:47,819",239,78577,71.2,215,0.021262
"2019-08-13 11:20:06,011",240,79225,61.7,178,0.020613
"2019-08-13 11:20:17,930",241,79643,39.0,113,0.020195
"2019-08-13 11:20:44,263",242,80566,86.7,268,0.019272
"2019-08-13 11:20:50,913",243,80793,20.6,61,0.019044
"2019-08-13 11:20:58,279",244,81047,22.5,68,0.018789
"2019-08-13 11:21:10,451",245,81480,40.9,116,0.018356
"2019-08-13 11:21:23,029",246,81922,41.7,120,0.017913
"2019-08-13 11:21:27,709",247,82090,15.6,43,0.017744
"2019-08-13 11:21:52,208",248,82949,80.0,247,0.016885
"2019-08-13 11:22:02,237",249,83305,33.4,94,0.016529
"2019-08-13 11:22:20,488",250,83948,60.3,179,0.015885
"2019-08-13 11:22:27,032",251,84177,21.1,60,0.015655
"2019-08-13 11:22:33,646",252,84412,22.0,61,0.015420
"2019-08-13 11:22:40,982",253,84656,22.6,68,0.015175
"2019-08-13 11:23:13,169",254,85793,107.3,336,0.014038
"2019-08-13 11:23:29,796",255,86378,54.3,162,0.013453
"2019-08-13 11:23:43,615",256,86858,44.4,132,0.012972
"2019-08-13 11:23:56,637",257,87320,43.5,124,0.012510
"2019-08-13 11:24:03,178",258,87553,21.5,60,0.012276
"2019-08-13 11:24:21,907",259,88218,63.0,184,0.011610
"2019-08-13 11:24:34,378",260,88661,41.8,119,0.011167
"2019-08-13 11:24:42,677",261,88936,25.9,77,0.010891
"2019-08-13 11:24:57,995",262,89452,48.6,148,0.010375
"2019-08-13 11:25:03,680",263,89638,16.7,52,0.010188
"2019-08-13 11:25:35,296",264,90730,102.0,329,0.009096
"2019-08-13 11:25:44,713",265,91061,30.6,88,0.008764
"2019-08-13 11:26:09,948",266,91953,84.5,255,0.007872
"2019-08-13 11:26:45,552",267,93196,119.2,377,0.006629
"2019-08-13 11:27:21,602",268,94454,118.2,382,0.005372
"2019-08-13 11:27:36,545",269,94985,50.2,144,0.004840
"2019-08-13 11:28:12,891",270,96270,122.6,386,0.003556
"2019-08-13 11:28:45,572",271,97404,108.1,342,0.002422
"2019-08-13 11:29:16,915",272,98500,103.7,326,0.001326
"2019-08-13 11:29:42,354",273,99384,83.8,257,0.000442
"2019-08-13 11:30:01,456",274,100058,64.2,188,0.000100
"2019-08-13 11:30:08,833",275,100321,24.9,68,0.000100
"2019-08-13 11:30:26,482",276,100937,58.3,172,0.000100
"2019-08-13 11:30:52,030",277,101836,85.3,259,0.000100
"2019-08-13 11:31:18,402",278,102764,88.4,268,0.000100
"2019-08-13 11:31:24,053",279,102965,19.0,52,0.000100
"2019-08-13 11:31:51,466",280,103927,91.0,280,0.000100
"2019-08-13 11:32:00,466",281,104229,28.6,84,0.000100
"2019-08-13 11:32:40,611",282,105650,135.7,433,0.000100
"2019-08-13 11:33:06,221",283,106537,84.4,259,0.000100
"2019-08-13 11:33:22,680",284,107058,49.3,160,0.000100
"2019-08-13 11:33:42,152",285,107708,62.3,192,0.000100
"2019-08-13 11:33:54,220",286,108137,40.9,115,0.000100
"2019-08-13 11:34:02,562",287,108432,27.5,78,0.000100
"2019-08-13 11:34:16,190",288,108917,46.2,131,0.000100
"2019-08-13 11:34:21,638",289,109110,17.9,50,0.000100
"2019-08-13 11:34:33,542",290,109534,40.3,113,0.000100
"2019-08-13 11:34:46,040",291,109974,41.8,119,0.000100
"2019-08-13 11:34:56,517",292,110336,33.9,99,0.000100
"2019-08-13 11:35:40,637",293,111885,147.4,484,0.000100
"2019-08-13 11:36:30,224",294,113636,166.7,556,0.000100
"2019-08-13 11:37:09,970",295,115050,135.4,428,0.000100
"2019-08-13 11:37:43,571",296,116246,114.6,352,0.000100
"2019-08-13 11:38:17,386",297,117442,114.8,355,0.000100
"2019-08-13 11:38:34,576",298,118053,58.1,167,0.000100
"2019-08-13 11:38:43,979",299,118389,31.7,88,0.000100
"2019-08-13 11:39:05,053",300,119139,71.5,209,0.000100
"2019-08-13 11:39:30,334",301,120026,84.8,255,0.000100
"2019-08-13 11:39:39,105",302,120328,28.5,82,0.000100
"2019-08-13 11:40:09,367",303,121402,102.5,313,0.000100
"2019-08-13 11:40:49,947",304,122848,139.2,439,0.000100
"2019-08-13 11:41:24,912",305,124101,121.1,369,0.000100
"2019-08-13 11:41:40,048",306,124631,50.2,146,0.000100
"2019-08-13 11:42:09,056",307,125653,97.4,298,0.000100
"2019-08-13 11:42:40,053",308,126763,107.3,322,0.000100
"2019-08-13 11:43:00,144",309,127477,67.7,198,0.000100
"2019-08-13 11:43:34,585",310,128706,117.9,363,0.000100
"2019-08-13 11:44:01,843",311,129674,93.1,278,0.000100
"2019-08-13 11:44:11,866",312,130033,34.0,94,0.000100
"2019-08-13 11:44:44,574",313,131196,111.6,342,0.000100
"2019-08-13 11:45:12,405",314,132186,94.8,285,0.000100
"2019-08-13 11:45:38,146",315,133099,87.3,261,0.000100
"2019-08-13 11:46:12,819",316,134333,119.3,366,0.000100
"2019-08-13 11:46:59,225",317,135981,157.9,514,0.000100
"2019-08-13 11:47:21,810",318,136785,77.0,226,0.000100
"2019-08-13 11:48:07,994",319,138434,159.2,511,0.000100
"2019-08-13 11:48:49,404",320,139910,142.1,449,0.000100
"2019-08-13 11:49:11,369",321,140679,73.2,219,0.000100
"2019-08-13 11:49:52,135",322,142136,140.3,441,0.000100
"2019-08-13 11:50:25,532",323,143327,114.5,350,0.000100
"2019-08-13 11:50:56,467",324,144425,105.0,321,0.000100
"2019-08-13 11:51:12,314",325,144988,53.5,153,0.000100
"2019-08-13 11:51:38,047",326,145904,87.8,261,0.000100
"2019-08-13 11:52:06,663",327,146924,97.8,294,0.000100
"2019-08-13 11:52:49,035",328,148436,145.6,462,0.000100
"2019-08-13 11:53:05,372",329,149018,55.4,159,0.000100
"2019-08-13 11:53:18,656",330,149488,44.8,127,0.000100
"2019-08-13 11:53:35,974",331,150075,55.8,169,0.000100
"2019-08-13 11:54:28,718",332,151947,179.4,599,0.000100
"2019-08-13 11:54:47,280",333,152606,62.4,182,0.000100
"2019-08-13 11:55:13,677",334,153538,88.2,268,0.000100
"2019-08-13 11:55:27,093",335,154015,44.9,128,0.000100
"2019-08-13 11:56:27,673",336,156162,207.0,706,0.000100
"2019-08-13 11:57:19,813",337,158023,179.3,591,0.000100
"2019-08-13 11:57:58,196",338,159390,130.8,411,0.000100
"2019-08-13 11:58:34,206",339,160674,123.6,382,0.000100
"2019-08-13 11:59:08,633",340,161902,118.1,362,0.000100
"2019-08-13 11:59:30,485",341,162674,73.6,218,0.000100
"2019-08-13 12:00:21,143",342,164483,174.3,571,0.000100
"2019-08-13 12:01:00,134",343,165868,132.9,419,0.000100
"2019-08-13 12:01:43,458",344,167419,149.9,474,0.000100
"2019-08-13 12:02:34,942",345,169255,177.1,582,0.000100
"2019-08-13 12:03:11,162",346,170542,124.2,384,0.000100
"2019-08-13 12:03:33,990",347,171355,78.0,228,0.000100
"2019-08-13 12:03:54,760",348,172096,71.4,206,0.000100
"2019-08-13 12:04:26,898",349,173225,109.0,335,0.000100
"2019-08-13 12:05:02,593",350,174472,120.1,378,0.000100
"2019-08-13 12:05:35,560",351,175616,109.9,345,0.000100
"2019-08-13 12:06:17,584",352,177069,139.9,457,0.000100
"2019-08-13 12:06:54,128",353,178309,119.2,388,0.000100
"2019-08-13 12:07:19,831",354,179212,86.4,260,0.000100
"2019-08-13 12:08:05,095",355,180820,154.8,499,0.000100
"2019-08-13 12:08:52,257",356,182498,161.6,524,0.000100
"2019-08-13 12:09:15,374",357,183318,77.8,232,0.000100
"2019-08-13 12:10:02,452",358,184992,161.2,523,0.000100
"2019-08-13 12:10:29,172",359,185935,90.8,272,0.000100
"2019-08-13 12:11:05,172",360,187210,122.7,382,0.000100
"2019-08-13 12:11:29,209",361,188062,82.0,242,0.000100
"2019-08-13 12:11:55,986",362,189016,91.6,273,0.000100
"2019-08-13 12:12:10,543",363,189534,49.5,140,0.000100
"2019-08-13 12:12:46,834",364,190823,123.6,385,0.000100
"2019-08-13 12:13:25,362",365,192194,131.6,413,0.000100
"2019-08-13 12:14:02,144",366,193496,124.6,391,0.000100
"2019-08-13 12:15:01,314",367,195593,202.0,690,0.000100
"2019-08-13 12:15:52,835",368,197424,176.2,583,0.000100
"2019-08-13 12:16:27,250",369,198648,117.5,362,0.000100
"2019-08-13 12:17:00,689",370,199836,113.8,351,0.000100
"2019-08-13 12:17:30,232",371,200788,90.9,304,0.000100
"2019-08-13 12:18:22,024",372,202604,174.2,586,0.000100
"2019-08-13 12:18:59,852",373,203954,130.4,404,0.000100
"2019-08-13 12:19:47,820",374,205660,163.9,535,0.000100
"2019-08-13 12:20:47,951",375,207795,204.9,703,0.000100
"2019-08-13 12:21:32,192",376,209364,150.6,485,0.000100
"2019-08-13 12:22:26,676",377,211281,184.1,623,0.000100
"2019-08-13 12:22:59,921",378,212397,106.3,348,0.000100
"2019-08-13 12:23:42,483",379,213903,145.2,464,0.000100
"2019-08-13 12:24:05,524",380,214722,78.4,231,0.000100
"2019-08-13 12:25:03,726",381,216772,197.9,675,0.000100
"2019-08-13 12:25:50,556",382,218431,158.9,519,0.000100
"2019-08-13 12:26:54,049",383,220694,218.1,752,0.000100
"2019-08-13 12:27:42,678",384,222424,166.4,544,0.000100
"2019-08-13 12:28:36,294",385,224338,185.1,611,0.000100
"2019-08-13 12:28:45,574",386,224667,31.3,87,0.000100
"2019-08-13 12:29:41,037",387,226646,191.2,637,0.000100
"2019-08-13 12:30:39,034",388,228700,197.0,673,0.000100
"2019-08-13 12:31:13,993",389,229937,119.4,369,0.000100
