timestamp,episode,step,reward,score,epsilon
"2019-08-23 22:45:57,078",229,81373,30.1,79,0.018479
"2019-08-23 22:46:12,024",230,81956,53.3,144,0.017895
"2019-08-23 22:46:36,027",231,82881,83.9,241,0.016970
"2019-08-23 22:46:43,331",232,83173,26.8,68,0.016677
"2019-08-23 22:46:48,021",233,83357,16.3,43,0.016493
"2019-08-23 22:47:07,031",234,84082,66.1,187,0.015767
"2019-08-23 22:47:13,528",235,84310,20.3,60,0.015539
"2019-08-23 22:47:26,473",236,84804,44.7,123,0.015044
"2019-08-23 22:47:49,848",237,85714,83.3,235,0.014134
"2019-08-23 22:48:00,495",238,86134,38.5,101,0.013713
"2019-08-23 22:48:29,309",239,87259,104.7,296,0.012588
"2019-08-23 22:48:54,899",240,88262,93.3,259,0.011586
"2019-08-23 22:49:19,767",241,89214,87.3,251,0.010633
"2019-08-23 22:49:27,172",242,89505,26.7,69,0.010342
"2019-08-23 22:49:57,962",243,90692,110.0,319,0.009155
"2019-08-23 22:50:07,443",244,91040,32.6,89,0.008806
"2019-08-23 22:50:16,862",245,91375,30.6,88,0.008471
"2019-08-23 22:50:42,178",246,92325,87.1,256,0.007521
"2019-08-23 22:51:05,938",247,93240,84.2,239,0.006605
"2019-08-23 22:51:15,751",248,93616,34.9,92,0.006229
"2019-08-23 22:51:21,535",249,93843,20.6,53,0.006001
"2019-08-23 22:51:42,736",250,94665,77.0,210,0.005179
"2019-08-23 22:52:06,201",251,95553,82.4,235,0.004291
"2019-08-23 22:52:33,603",252,96595,96.7,280,0.003249
"2019-08-23 22:53:04,255",253,97800,112.2,318,0.002044
"2019-08-23 22:53:26,867",254,98689,83.2,226,0.001155
"2019-08-23 22:53:45,369",255,99421,68.5,181,0.000423
"2019-08-23 22:54:13,676",256,100524,103.0,290,0.000100
"2019-08-23 22:54:55,460",257,102158,152.1,454,0.000100
"2019-08-23 22:55:20,052",258,103125,90.1,248,0.000100
"2019-08-23 22:55:38,677",259,103858,68.5,183,0.000100
"2019-08-23 22:55:55,760",260,104533,63.4,166,0.000100
"2019-08-23 22:56:20,152",261,105427,82.7,245,0.000100
"2019-08-23 22:56:54,312",262,106750,122.6,359,0.000100
"2019-08-23 22:57:22,913",263,107846,102.0,294,0.000100
"2019-08-23 22:57:52,508",264,108998,106.8,305,0.000100
"2019-08-23 22:58:19,269",265,110033,96.5,273,0.000100
"2019-08-23 22:58:58,757",266,111553,141.3,425,0.000100
"2019-08-23 22:59:35,647",267,112981,132.8,393,0.000100
"2019-08-23 23:00:07,843",268,114239,117.1,336,0.000100
"2019-08-23 23:00:32,032",269,115168,87.3,244,0.000100
"2019-08-23 23:01:06,734",270,116522,127.0,366,0.000100
"2019-08-23 23:01:38,545",271,117754,115.9,331,0.000100
"2019-08-23 23:02:12,592",272,119073,124.1,358,0.000100
"2019-08-23 23:02:37,177",273,120024,89.1,248,0.000100
"2019-08-23 23:03:11,132",274,121367,126.6,357,0.000100
"2019-08-23 23:03:37,643",275,122393,96.6,270,0.000100
"2019-08-23 23:04:09,797",276,123633,116.0,335,0.000100
"2019-08-23 23:04:44,320",277,124974,126.4,364,0.000100
"2019-08-23 23:05:14,114",278,126140,110.4,307,0.000100
"2019-08-23 23:05:36,469",279,127006,81.2,223,0.000100
"2019-08-23 23:06:01,849",280,127992,93.1,257,0.000100
"2019-08-23 23:06:22,307",281,128779,74.7,202,0.000100
"2019-08-23 23:06:34,403",282,129255,44.8,115,0.000100
"2019-08-23 23:06:58,158",283,130189,88.2,239,0.000100
"2019-08-23 23:07:30,197",284,131451,119.7,334,0.000100
"2019-08-23 23:08:04,859",285,132816,129.4,366,0.000100
"2019-08-23 23:08:21,559",286,133451,60.3,162,0.000100
"2019-08-23 23:08:46,778",287,134436,93.0,255,0.000100
"2019-08-23 23:08:51,476",288,134622,17.5,43,0.000100
"2019-08-23 23:09:16,428",289,135599,93.2,252,0.000100
"2019-08-23 23:09:22,106",290,135817,20.3,52,0.000100
"2019-08-23 23:09:39,767",291,136510,65.3,172,0.000100
"2019-08-23 23:10:12,628",292,137818,123.9,344,0.000100
"2019-08-23 23:10:46,553",293,139166,127.7,356,0.000100
"2019-08-23 23:11:18,871",294,140455,122.6,338,0.000100
"2019-08-23 23:11:50,707",295,141727,120.8,332,0.000100
"2019-08-23 23:12:20,251",296,142899,111.6,304,0.000100
"2019-08-23 23:12:55,360",297,144306,134.2,371,0.000100
"2019-08-23 23:13:28,824",298,145637,125.4,351,0.000100
"2019-08-23 23:13:49,588",299,146470,79.4,206,0.000100
"2019-08-23 23:14:21,911",300,147758,121.8,337,0.000100
"2019-08-23 23:14:41,467",301,148525,72.9,193,0.000100
"2019-08-23 23:15:02,261",302,149361,79.5,206,0.000100
"2019-08-23 23:15:17,037",303,149949,55.4,142,0.000100
"2019-08-23 23:15:43,747",304,151015,101.1,272,0.000100
"2019-08-23 23:16:18,361",305,152396,131.7,365,0.000100
"2019-08-23 23:16:43,550",306,153379,92.8,254,0.000100
"2019-08-23 23:17:23,515",307,154965,150.1,431,0.000100
"2019-08-23 23:17:42,160",308,155711,70.5,183,0.000100
"2019-08-23 23:18:01,889",309,156502,75.0,195,0.000100
"2019-08-23 23:18:32,924",310,157734,117.3,322,0.000100
"2019-08-23 23:18:57,161",311,158694,91.1,244,0.000100
"2019-08-23 23:19:40,663",312,160430,165.8,476,0.000100
"2019-08-23 23:19:48,585",313,160751,30.4,74,0.000100
"2019-08-23 23:20:23,158",314,162124,130.1,365,0.000100
"2019-08-23 23:20:52,706",315,163306,112.6,305,0.000100
"2019-08-23 23:21:11,592",316,164049,70.0,185,0.000100
"2019-08-23 23:21:34,831",317,164981,88.7,233,0.000100
"2019-08-23 23:22:10,347",318,166407,136.8,376,0.000100
"2019-08-23 23:22:29,689",319,167182,73.9,190,0.000100
"2019-08-23 23:22:50,815",320,168028,80.8,210,0.000100
"2019-08-23 23:23:25,244",321,169392,129.6,362,0.000100
"2019-08-23 23:24:06,405",322,171044,158.6,446,0.000100
"2019-08-23 23:24:30,111",323,171989,89.7,238,0.000100
"2019-08-23 23:24:46,716",324,172658,64.1,161,0.000100
"2019-08-23 23:25:20,782",325,174022,130.8,358,0.000100
"2019-08-23 23:25:46,945",326,175058,99.3,265,0.000100
"2019-08-23 23:26:09,139",327,175949,85.1,221,0.000100
"2019-08-23 23:26:41,341",328,177234,122.7,336,0.000100
"2019-08-23 23:27:22,139",329,178858,154.9,441,0.000100
"2019-08-23 23:27:48,341",330,179906,99.6,266,0.000100
"2019-08-23 23:28:05,389",331,180574,62.8,166,0.000100
"2019-08-23 23:28:49,502",332,182330,167.2,484,0.000100
"2019-08-23 23:29:29,461",333,183929,153.8,431,0.000100
"2019-08-23 23:30:08,359",334,185490,149.7,418,0.000100
"2019-08-23 23:30:55,886",335,187393,182.6,529,0.000100
"2019-08-23 23:31:20,153",336,188357,92.7,243,0.000100
"2019-08-23 23:31:33,938",337,188908,52.7,132,0.000100
"2019-08-23 23:31:43,278",338,189286,35.9,87,0.000100
"2019-08-23 23:31:47,941",339,189477,18.1,43,0.000100
"2019-08-23 23:31:54,405",340,189740,24.9,60,0.000100
"2019-08-23 23:32:22,790",341,190866,107.8,291,0.000100
"2019-08-23 23:32:53,424",342,192094,117.1,318,0.000100
"2019-08-23 23:33:24,778",343,193353,120.5,326,0.000100
"2019-08-23 23:34:05,511",344,194990,156.8,441,0.000100
"2019-08-23 23:34:30,898",345,196011,97.8,257,0.000100
"2019-08-23 23:35:05,510",346,197387,130.8,365,0.000100
"2019-08-23 23:35:47,623",347,199064,159.9,458,0.000100
"2019-08-23 23:36:19,698",348,200347,122.5,335,0.000100
"2019-08-23 23:37:02,610",349,202063,163.5,469,0.000100
"2019-08-23 23:37:07,301",350,202256,18.3,43,0.000100
"2019-08-23 23:37:54,102",351,204119,178.1,519,0.000100
"2019-08-23 23:38:26,047",352,205381,118.8,333,0.000100
"2019-08-23 23:39:10,550",353,207163,170.0,489,0.000100
"2019-08-23 23:39:37,642",354,208237,101.4,276,0.000100
"2019-08-23 23:40:32,001",355,210400,205.7,622,0.000100
"2019-08-23 23:40:47,768",356,211029,60.6,153,0.000100
"2019-08-23 23:41:30,119",357,212720,161.7,461,0.000100
"2019-08-23 23:42:06,957",358,214196,141.0,392,0.000100
"2019-08-23 23:42:54,863",359,216107,183.0,534,0.000100
"2019-08-23 23:43:24,102",360,217279,111.8,301,0.000100
"2019-08-23 23:44:01,730",361,218777,143.5,402,0.000100
"2019-08-23 23:44:12,913",362,219224,42.3,106,0.000100
"2019-08-23 23:44:40,524",363,220321,104.2,282,0.000100
"2019-08-23 23:45:07,277",364,221393,101.9,272,0.000100
"2019-08-23 23:45:41,389",365,222744,127.5,359,0.000100
"2019-08-23 23:46:23,627",366,224415,158.5,460,0.000100
"2019-08-23 23:47:06,586",367,226138,164.6,469,0.000100
"2019-08-23 23:47:43,011",368,227598,139.7,387,0.000100
"2019-08-23 23:48:07,156",369,228565,92.2,243,0.000100
"2019-08-23 23:48:47,081",370,230166,153.3,431,0.000100
"2019-08-23 23:49:05,419",371,230876,67.6,176,0.000100
"2019-08-23 23:49:42,044",372,232330,138.3,390,0.000100
"2019-08-23 23:50:25,146",373,234052,164.4,471,0.000100
"2019-08-23 23:51:04,034",374,235608,148.3,417,0.000100
"2019-08-23 23:51:44,627",375,237229,155.1,439,0.000100
"2019-08-23 23:52:21,656",376,238703,140.7,394,0.000100
"2019-08-23 23:52:47,548",377,239736,97.7,263,0.000100
"2019-08-23 23:53:11,571",378,240698,91.7,242,0.000100
"2019-08-23 23:53:44,419",379,242012,125.0,344,0.000100
"2019-08-23 23:54:25,099",380,243645,156.3,440,0.000100
"2019-08-23 23:55:03,934",381,245181,145.7,417,0.000100
"2019-08-23 23:55:47,765",382,246931,166.6,480,0.000100
"2019-08-23 23:56:21,848",383,248291,129.8,358,0.000100
"2019-08-23 23:57:09,609",384,250197,181.6,532,0.000100
"2019-08-23 23:57:50,053",385,251814,155.0,437,0.000100
"2019-08-23 23:58:34,443",386,253577,167.6,487,0.000100
"2019-08-23 23:59:30,256",387,255804,212.3,642,0.000100
"2019-08-24 00:00:19,129",388,257761,186.7,547,0.000100
"2019-08-24 00:00:42,436",389,258698,89.4,234,0.000100
"2019-08-24 00:01:05,626",390,259627,88.1,232,0.000100
"2019-08-24 00:01:41,400",391,261041,134.9,378,0.000100
"2019-08-24 00:02:28,330",392,262917,179.3,521,0.000100
"2019-08-24 00:03:11,706",393,264657,166.5,474,0.000100
"2019-08-24 00:03:39,479",394,265776,107.9,284,0.000100
"2019-08-24 00:04:24,662",395,267580,173.0,498,0.000100
"2019-08-24 00:05:05,887",396,269219,156.1,447,0.000100
"2019-08-24 00:05:39,689",397,270574,130.2,355,0.000100
"2019-08-24 00:06:03,697",398,271543,93.1,242,0.000100
"2019-08-24 00:06:47,451",399,273288,166.2,479,0.000100
"2019-08-24 00:07:33,262",400,275130,177.6,506,0.000100
"2019-08-24 00:08:02,335",401,276281,109.7,299,0.000100
"2019-08-24 00:08:47,724",402,278090,172.6,501,0.000100
"2019-08-24 00:09:32,793",403,279884,171.5,496,0.000100
"2019-08-24 00:09:54,426",404,280755,83.4,215,0.000100
"2019-08-24 00:10:08,207",405,281308,52.6,132,0.000100
"2019-08-24 00:10:45,836",406,282808,144.4,402,0.000100
"2019-08-24 00:11:29,415",407,284553,167.5,477,0.000100
"2019-08-24 00:12:11,706",408,286250,162.6,460,0.000100
"2019-08-24 00:13:01,118",409,288240,192.5,554,0.000100
"2019-08-24 00:13:43,640",410,289944,163.8,463,0.000100
"2019-08-24 00:14:23,855",411,291532,152.3,430,0.000100
"2019-08-24 00:15:07,136",412,293272,167.1,473,0.000100
"2019-08-24 00:15:51,624",413,295060,172.2,489,0.000100
"2019-08-24 00:16:24,957",414,296396,127.8,350,0.000100
"2019-08-24 00:16:48,578",415,297349,91.6,237,0.000100
"2019-08-24 00:17:34,466",416,299169,175.1,503,0.000100
"2019-08-24 00:17:57,264",417,300091,88.9,228,0.000100
"2019-08-24 00:18:27,866",418,301315,116.8,317,0.000100
"2019-08-24 00:18:48,294",419,302139,79.2,202,0.000100
"2019-08-24 00:19:27,351",420,303710,150.8,420,0.000100
"2019-08-24 00:20:02,092",421,305090,131.4,366,0.000100
"2019-08-24 00:20:47,625",422,306920,176.4,503,0.000100
"2019-08-24 00:21:40,375",423,309033,203.3,600,0.000100
"2019-08-24 00:22:18,095",424,310550,146.4,403,0.000100
"2019-08-24 00:23:04,918",425,312439,181.9,519,0.000100
"2019-08-24 00:23:32,298",426,313527,103.4,280,0.000100
"2019-08-24 00:24:08,073",427,314969,138.6,379,0.000100
"2019-08-24 00:24:53,545",428,316789,174.4,502,0.000100
"2019-08-24 00:25:46,172",429,318906,204.2,597,0.000100
"2019-08-24 00:26:05,493",430,319687,75.3,190,0.000100
"2019-08-24 00:26:48,192",431,321385,162.1,466,0.000100
"2019-08-24 00:27:31,759",432,323126,166.3,477,0.000100
"2019-08-24 00:28:15,984",433,324899,169.7,485,0.000100
"2019-08-24 00:29:02,846",434,326784,181.7,520,0.000100
"2019-08-24 00:29:55,102",435,328887,202.1,593,0.000100
