timestamp,episode,step,reward,score,epsilon
"2019-08-05 12:30:11,387",199,45726,26.5,104,0.054120
"2019-08-05 12:30:19,598",200,45955,20.9,76,0.053890
"2019-08-05 12:30:31,021",201,46271,29.0,108,0.053573
"2019-08-05 12:30:38,107",202,46466,17.9,65,0.053378
"2019-08-05 12:30:52,458",203,46859,35.5,138,0.052984
"2019-08-05 12:30:59,631",204,47058,17.5,66,0.052784
"2019-08-05 12:31:11,263",205,47386,30.4,110,0.052456
"2019-08-05 12:31:24,747",206,47753,32.7,129,0.052088
"2019-08-05 12:31:31,209",207,47925,15.0,60,0.051915
"2019-08-05 12:31:38,487",208,48116,16.4,67,0.051723
"2019-08-05 12:31:45,225",209,48292,15.0,62,0.051547
"2019-08-05 12:32:05,374",210,48842,49.6,199,0.050996
"2019-08-05 12:32:15,015",211,49104,24.0,90,0.050733
"2019-08-05 12:32:28,779",212,49479,33.7,132,0.050358
"2019-08-05 12:32:36,197",213,49684,18.0,69,0.050152
"2019-08-05 12:32:40,971",214,49814,11.3,44,0.050021
"2019-08-05 12:32:45,686",215,49942,11.0,43,0.049892
"2019-08-05 12:32:52,034",216,50109,14.8,58,0.049724
"2019-08-05 12:33:09,270",217,50576,41.2,168,0.049257
"2019-08-05 12:33:25,395",218,51024,41.2,156,0.048808
"2019-08-05 12:33:49,378",219,51686,59.9,241,0.048146
"2019-08-05 12:34:09,326",220,52247,52.7,197,0.047584
"2019-08-05 12:34:15,517",221,52417,15.6,57,0.047414
"2019-08-05 12:34:30,870",222,52835,37.0,148,0.046995
"2019-08-05 12:34:37,130",223,53008,15.3,58,0.046821
"2019-08-05 12:34:47,841",224,53299,25.2,101,0.046530
"2019-08-05 12:34:52,475",225,53430,11.6,42,0.046398
"2019-08-05 12:34:58,233",226,53589,13.8,53,0.046238
"2019-08-05 12:35:03,077",227,53725,12.2,44,0.046101
"2019-08-05 12:35:08,959",228,53888,14.1,54,0.045937
"2019-08-05 12:35:31,652",229,54520,58.6,227,0.045305
"2019-08-05 12:35:48,736",230,55001,44.7,166,0.044823
"2019-08-05 12:35:54,697",231,55162,13.8,55,0.044661
"2019-08-05 12:36:12,028",232,55640,43.7,169,0.044183
"2019-08-05 12:36:21,870",233,55895,22.9,93,0.043927
"2019-08-05 12:36:38,994",234,56365,43.1,166,0.043457
"2019-08-05 12:36:44,775",235,56522,14.1,53,0.043299
"2019-08-05 12:36:59,053",236,56903,34.4,137,0.042917
"2019-08-05 12:37:03,738",237,57032,11.3,43,0.042787
"2019-08-05 12:37:11,331",238,57245,19.4,70,0.042573
"2019-08-05 12:37:37,686",239,57960,65.2,267,0.041858
"2019-08-05 12:37:42,349",240,58091,11.9,42,0.041726
"2019-08-05 12:37:53,000",241,58374,25.1,100,0.041443
"2019-08-05 12:38:09,948",242,58826,42.4,165,0.040990
"2019-08-05 12:38:31,118",243,59417,54.8,210,0.040399
"2019-08-05 12:38:43,435",244,59754,30.0,117,0.040061
"2019-08-05 12:38:48,169",245,59884,11.5,43,0.039930
"2019-08-05 12:39:09,809",246,60483,55.4,215,0.039331
"2019-08-05 12:39:14,481",247,60612,11.1,42,0.039201
"2019-08-05 12:39:34,721",248,61169,50.8,200,0.038643
"2019-08-05 12:39:47,301",249,61516,31.7,120,0.038296
"2019-08-05 12:40:06,274",250,62036,47.6,186,0.037775
"2019-08-05 12:40:19,678",251,62403,33.7,128,0.037408
"2019-08-05 12:40:27,640",252,62618,19.3,74,0.037192
"2019-08-05 12:40:40,261",253,62967,32.0,120,0.036842
"2019-08-05 12:40:45,929",254,63126,14.6,52,0.036682
"2019-08-05 12:40:55,460",255,63387,23.6,89,0.036421
"2019-08-05 12:41:09,553",256,63775,36.3,135,0.036032
"2019-08-05 12:41:27,334",257,64257,43.5,173,0.035550
"2019-08-05 12:41:35,782",258,64484,20.1,79,0.035322
"2019-08-05 12:41:44,750",259,64735,23.1,84,0.035070
"2019-08-05 12:41:49,503",260,64870,12.0,43,0.034934
"2019-08-05 12:42:14,725",261,65578,65.8,255,0.034226
"2019-08-05 12:42:45,405",262,66445,80.6,318,0.033359
"2019-08-05 12:43:06,974",263,67051,55.7,215,0.032752
"2019-08-05 12:43:11,631",264,67184,12.0,42,0.032618
"2019-08-05 12:43:28,812",265,67667,45.0,167,0.032135
"2019-08-05 12:43:35,469",266,67852,16.6,61,0.031949
"2019-08-05 12:43:50,099",267,68258,36.9,141,0.031543
"2019-08-05 12:44:08,428",268,68778,48.6,179,0.031022
"2019-08-05 12:44:15,319",269,68972,17.7,64,0.030827
"2019-08-05 12:44:46,976",270,69846,81.1,329,0.029953
"2019-08-05 12:45:02,637",271,70256,37.7,151,0.029543
"2019-08-05 12:45:36,041",272,71160,84.4,350,0.028638
"2019-08-05 12:45:59,218",273,71786,57.6,232,0.028012
"2019-08-05 12:46:06,247",274,71981,17.7,65,0.027816
"2019-08-05 12:46:26,591",275,72541,51.5,201,0.027256
"2019-08-05 12:46:31,351",276,72669,11.6,43,0.027127
"2019-08-05 12:46:58,194",277,73403,67.5,273,0.026393
"2019-08-05 12:47:02,903",278,73535,12.0,43,0.026260
"2019-08-05 12:47:32,970",279,74359,76.0,310,0.025436
"2019-08-05 12:47:46,309",280,74729,33.7,128,0.025065
"2019-08-05 12:47:50,949",281,74858,11.7,42,0.024935
"2019-08-05 12:48:04,499",282,75235,34.7,130,0.024558
"2019-08-05 12:48:22,529",283,75724,45.3,176,0.024068
"2019-08-05 12:48:33,715",284,76024,27.2,106,0.023767
"2019-08-05 12:49:01,229",285,76786,71.2,281,0.023005
"2019-08-05 12:49:06,002",286,76917,11.7,43,0.022873
"2019-08-05 12:49:25,706",287,77447,49.2,194,0.022343
"2019-08-05 12:49:53,607",288,78201,70.4,286,0.021588
"2019-08-05 12:50:23,806",289,79041,78.5,312,0.020748
"2019-08-05 12:50:35,141",290,79354,28.7,107,0.020435
"2019-08-05 12:50:43,547",291,79570,19.6,78,0.020218
"2019-08-05 12:51:03,766",292,80095,49.1,200,0.019692
"2019-08-05 12:51:10,450",293,80274,15.9,62,0.019513
"2019-08-05 12:51:20,296",294,80535,24.0,92,0.019251
"2019-08-05 12:51:42,984",295,81160,58.3,227,0.018625
"2019-08-05 12:52:07,367",296,81820,61.6,245,0.017965
"2019-08-05 12:52:35,276",297,82577,70.9,286,0.017208
"2019-08-05 12:53:04,861",298,83412,78.5,305,0.016373
"2019-08-05 12:53:17,411",299,83776,33.9,119,0.016008
"2019-08-05 12:53:37,975",300,84359,54.4,203,0.015425
"2019-08-05 12:53:47,692",301,84626,24.7,91,0.015157
"2019-08-05 12:54:10,561",302,85259,59.3,229,0.014524
"2019-08-05 12:54:28,085",303,85755,46.4,171,0.014027
"2019-08-05 12:55:10,520",304,86949,113.6,462,0.012833
"2019-08-05 12:55:26,656",305,87394,41.4,156,0.012388
"2019-08-05 12:55:46,938",306,87953,52.3,200,0.011828
"2019-08-05 12:56:19,524",307,88862,85.4,340,0.010919
"2019-08-05 12:56:47,966",308,89652,74.7,292,0.010129
"2019-08-05 12:57:00,387",309,90000,32.3,118,0.009780
"2019-08-05 12:57:12,367",310,90336,31.3,114,0.009444
"2019-08-05 12:57:48,800",311,91359,97.2,387,0.008421
"2019-08-05 12:58:11,762",312,92003,60.2,230,0.007776
"2019-08-05 12:58:44,734",313,92925,87.5,345,0.006854
"2019-08-05 12:59:22,941",314,94007,103.1,409,0.005772
"2019-08-05 12:59:52,796",315,94855,80.7,308,0.004924
"2019-08-05 13:00:02,310",316,95121,25.0,89,0.004657
"2019-08-05 13:00:08,425",317,95295,16.1,56,0.004483
"2019-08-05 13:00:41,365",318,96207,86.5,345,0.003571
"2019-08-05 13:01:19,695",319,97281,101.3,410,0.002497
"2019-08-05 13:01:44,903",320,97996,67.7,255,0.001781
"2019-08-05 13:02:16,419",321,98882,84.0,328,0.000895
"2019-08-05 13:02:33,525",322,99366,45.7,167,0.000411
"2019-08-05 13:03:10,611",323,100416,100.0,395,0.000100
"2019-08-05 13:03:38,809",324,101217,76.1,289,0.000100
"2019-08-05 13:04:11,242",325,102133,87.4,338,0.000100
"2019-08-05 13:04:38,184",326,102891,72.2,274,0.000100
"2019-08-05 13:05:21,574",327,104113,116.6,474,0.000100
"2019-08-05 13:05:54,991",328,105048,88.2,350,0.000100
"2019-08-05 13:06:15,809",329,105635,55.5,206,0.000100
"2019-08-05 13:06:25,455",330,105868,21.8,90,0.000100
"2019-08-05 13:06:32,263",331,106037,15.6,62,0.000100
"2019-08-05 13:06:57,576",332,106736,66.7,256,0.000100
"2019-08-05 13:07:32,473",333,107708,92.3,368,0.000100
"2019-08-05 13:08:02,889",334,108558,80.9,315,0.000100
"2019-08-05 13:08:39,628",335,109582,97.6,391,0.000100
"2019-08-05 13:08:57,200",336,110069,46.0,171,0.000100
"2019-08-05 13:09:12,169",337,110489,39.6,144,0.000100
"2019-08-05 13:09:23,800",338,110814,30.6,110,0.000100
"2019-08-05 13:09:28,500",339,110947,12.2,43,0.000100
"2019-08-05 13:09:33,151",340,111078,12.1,42,0.000100
"2019-08-05 13:10:03,949",341,111922,79.8,318,0.000100
"2019-08-05 13:10:21,766",342,112415,46.3,174,0.000100
"2019-08-05 13:11:00,731",343,113499,103.1,418,0.000100
"2019-08-05 13:11:34,069",344,114423,87.4,349,0.000100
"2019-08-05 13:11:52,198",345,114924,47.3,177,0.000100
"2019-08-05 13:12:37,627",346,116193,120.4,501,0.000100
"2019-08-05 13:12:56,867",347,116736,51.3,189,0.000100
"2019-08-05 13:13:46,764",348,118163,136.4,560,0.000100
"2019-08-05 13:14:34,715",349,119485,125.9,534,0.000100
"2019-08-05 13:15:04,460",350,120318,78.8,307,0.000100
"2019-08-05 13:15:31,758",351,121081,72.9,279,0.000100
"2019-08-05 13:16:18,158",352,122388,124.7,514,0.000100
"2019-08-05 13:16:58,226",353,123515,107.7,432,0.000100
"2019-08-05 13:17:47,378",354,124886,131.1,551,0.000100
"2019-08-05 13:18:26,385",355,125975,103.1,419,0.000100
"2019-08-05 13:19:01,847",356,126966,94.3,375,0.000100
"2019-08-05 13:19:34,296",357,127876,86.8,339,0.000100
"2019-08-05 13:20:11,362",358,128916,99.1,395,0.000100
"2019-08-05 13:20:55,767",359,130163,119.2,488,0.000100
"2019-08-05 13:21:39,628",360,131373,115.6,480,0.000100
"2019-08-05 13:22:21,147",361,132515,108.9,451,0.000100
"2019-08-05 13:23:05,478",362,133757,118.4,487,0.000100
"2019-08-05 13:23:37,801",363,134663,86.1,337,0.000100
"2019-08-05 13:23:49,933",364,135003,31.8,115,0.000100
"2019-08-05 13:24:21,583",365,135893,85.0,329,0.000100
"2019-08-05 13:24:57,891",366,136910,97.2,385,0.000100
"2019-08-05 13:25:40,944",367,138103,113.8,470,0.000100
"2019-08-05 13:26:12,690",368,138975,82.3,330,0.000100
"2019-08-05 13:26:47,631",369,139949,92.1,369,0.000100
"2019-08-05 13:27:28,500",370,141089,108.8,442,0.000100
"2019-08-05 13:27:52,515",371,141753,63.2,241,0.000100
"2019-08-05 13:28:26,452",372,142679,88.3,357,0.000100
"2019-08-05 13:28:58,655",373,143561,83.8,336,0.000100
"2019-08-05 13:29:42,203",374,144750,113.6,476,0.000100
"2019-08-05 13:30:14,479",375,145628,83.0,337,0.000100
"2019-08-05 13:31:05,788",376,147021,132.6,579,0.000100
"2019-08-05 13:31:49,494",377,148210,112.9,479,0.000100
"2019-08-05 13:32:31,424",378,149348,107.3,456,0.000100
"2019-08-05 13:32:50,464",379,149871,49.3,187,0.000100
"2019-08-05 13:33:32,800",380,151022,109.5,461,0.000100
"2019-08-05 13:33:59,182",381,151723,66.5,268,0.000100
"2019-08-05 13:34:11,079",382,152044,30.3,113,0.000100
"2019-08-05 13:34:54,028",383,153233,112.9,469,0.000100
"2019-08-05 13:34:59,991",384,153400,15.4,55,0.000100
"2019-08-05 13:35:27,885",385,154171,72.8,286,0.000100
"2019-08-05 13:35:53,398",386,154873,66.5,258,0.000100
"2019-08-05 13:36:11,755",387,155383,48.4,180,0.000100
"2019-08-05 13:36:56,894",388,156640,119.8,497,0.000100
"2019-08-05 13:37:34,118",389,157678,98.9,397,0.000100
"2019-08-05 13:38:32,393",390,159299,155.1,677,0.000100
"2019-08-05 13:38:47,676",391,159716,39.0,147,0.000100
"2019-08-05 13:39:20,888",392,160651,88.6,348,0.000100
"2019-08-05 13:39:56,770",393,161665,96.6,380,0.000100
"2019-08-05 13:40:16,086",394,162209,51.3,190,0.000100
"2019-08-05 13:40:51,519",395,163201,94.6,375,0.000100
"2019-08-05 13:41:04,242",396,163558,33.5,121,0.000100
"2019-08-05 13:41:39,601",397,164555,95.2,374,0.000100
"2019-08-05 13:42:38,595",398,166213,158.6,687,0.000100
"2019-08-05 13:43:39,418",399,167891,160.6,713,0.000100
"2019-08-05 13:44:06,871",400,168646,71.9,280,0.000100
"2019-08-05 13:45:03,841",401,170209,149.3,658,0.000100
"2019-08-05 13:46:10,679",402,172038,175.1,802,0.000100
"2019-08-05 13:46:32,312",403,172631,56.3,215,0.000100
"2019-08-05 13:47:18,918",404,173920,123.8,516,0.000100
"2019-08-05 13:47:44,470",405,174625,66.9,259,0.000100
"2019-08-05 13:48:45,167",406,176302,161.5,711,0.000100
"2019-08-05 13:49:40,901",407,177843,147.9,641,0.000100
"2019-08-05 13:50:37,006",408,179391,148.3,646,0.000100
"2019-08-05 13:50:59,639",409,180017,59.7,226,0.000100
"2019-08-05 13:51:33,440",410,180950,88.9,355,0.000100
"2019-08-05 13:52:32,793",411,182587,156.8,692,0.000100
"2019-08-05 13:53:05,379",412,183485,85.9,340,0.000100
"2019-08-05 13:53:17,072",413,183809,30.6,111,0.000100
"2019-08-05 13:54:19,713",414,185540,166.3,740,0.000100
"2019-08-05 13:54:41,732",415,186149,57.8,219,0.000100
"2019-08-05 13:55:09,690",416,186918,73.1,286,0.000100
